[2024-09-08 20:08:18,510: INFO: main: welcome to my 1st log]
[2024-09-10 01:52:45,557: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:52:45,558: INFO: common: created directory at: artifacts]
[2024-09-10 01:52:45,560: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 01:52:45,633: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-09-10 01:52:45,634: INFO: main: >>>>>> stage model evaluation stage completed <<<<<<

x==========x]
[2024-09-10 01:53:02,320: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 01:53:02,324: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:53:02,336: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:53:02,340: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:53:02,340: INFO: common: created directory at: artifacts]
[2024-09-10 01:53:02,341: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:53:02,341: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:53:02,342: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:53:02,342: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:53:02,346: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:53:02,348: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:53:02,351: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:53:02,352: INFO: common: created directory at: artifacts]
[2024-09-10 01:53:02,353: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:53:02,431: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:53:02,432: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:53:02,435: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:53:02,437: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:53:02,440: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:53:02,441: INFO: common: created directory at: artifacts]
[2024-09-10 01:53:02,442: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:53:02,559: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:53:02,562: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:53:02,926: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:53:02,928: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:53:02,928: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:53:02,929: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:53:02,929: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:53:02,930: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:53:03,048: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:53:03,052: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:53:03,415: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:53:03,416: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:53:03,419: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:53:03,482: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:53:04,390: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:53:04,391: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:53:04,393: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:53:04,393: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:53:04,395: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:53:04,396: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:53:04,400: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:53:04,402: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:53:04,407: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:53:04,407: INFO: common: created directory at: artifacts]
[2024-09-10 01:53:04,408: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:53:07,297: INFO: main: >>>>>> stage model Training stage completed <<<<<<

x==========x]
[2024-09-10 01:53:07,298: INFO: main: >>>>>> stage model evaluation stage started <<<<<<]
[2024-09-10 01:53:07,301: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:53:07,303: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:53:07,306: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:53:07,307: INFO: common: created directory at: artifacts]
[2024-09-10 01:53:07,308: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 01:53:07,344: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-09-10 01:53:07,345: INFO: main: >>>>>> stage model evaluation stage completed <<<<<<

x==========x]
[2024-09-10 01:53:19,196: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 01:53:19,201: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:53:19,208: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:53:19,212: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:53:19,213: INFO: common: created directory at: artifacts]
[2024-09-10 01:53:19,214: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:53:19,215: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:53:19,215: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:53:19,216: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:53:19,220: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:53:19,221: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:53:19,227: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:53:19,228: INFO: common: created directory at: artifacts]
[2024-09-10 01:53:19,228: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:53:19,304: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:53:19,305: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:53:19,308: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:53:19,310: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:53:19,314: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:53:19,315: INFO: common: created directory at: artifacts]
[2024-09-10 01:53:19,315: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:53:19,431: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:53:19,435: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:53:19,650: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:53:19,652: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:53:19,652: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:53:19,653: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:53:19,653: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:53:19,654: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:53:19,769: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:53:19,773: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:53:19,986: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:53:19,987: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:53:19,991: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:53:20,051: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:53:20,955: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:53:20,956: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:53:20,958: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:53:20,959: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:53:20,961: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:53:20,961: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:53:20,966: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:53:20,968: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:53:20,972: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:53:20,973: INFO: common: created directory at: artifacts]
[2024-09-10 01:53:20,974: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:53:23,805: INFO: main: >>>>>> stage model Training stage completed <<<<<<

x==========x]
[2024-09-10 01:53:23,807: INFO: main: >>>>>> stage model evaluation stage started <<<<<<]
[2024-09-10 01:53:23,816: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:53:23,818: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:53:23,826: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:53:23,828: INFO: common: created directory at: artifacts]
[2024-09-10 01:53:23,830: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 01:53:23,902: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-09-10 01:53:23,903: INFO: main: >>>>>> stage model evaluation stage completed <<<<<<

x==========x]
[2024-09-10 01:53:36,751: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 01:53:36,756: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:53:36,763: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:53:36,781: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:53:36,785: INFO: common: created directory at: artifacts]
[2024-09-10 01:53:36,799: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:53:36,801: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:53:36,805: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:53:36,815: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:53:36,829: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:53:36,831: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:53:36,836: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:53:36,837: INFO: common: created directory at: artifacts]
[2024-09-10 01:53:36,837: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:53:36,923: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:53:36,923: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:53:36,927: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:53:36,928: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:53:36,932: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:53:36,933: INFO: common: created directory at: artifacts]
[2024-09-10 01:53:36,933: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:53:37,050: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:53:37,053: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:53:37,267: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:53:37,268: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:53:37,269: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:53:37,269: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:53:37,270: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:53:37,270: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:53:37,387: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:53:37,391: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:53:37,605: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:53:37,606: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:53:37,609: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:53:37,668: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:53:38,576: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:53:38,577: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:53:38,579: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:53:38,580: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:53:38,583: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:53:38,583: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:53:38,587: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:53:38,589: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:53:38,595: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:53:38,596: INFO: common: created directory at: artifacts]
[2024-09-10 01:53:38,597: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:53:41,893: INFO: main: >>>>>> stage model Training stage completed <<<<<<
