veh_value,exposure,claimcst0,veh_body,veh_age,area,agecat,gender
1.67,0.0191649555,0.0,10,2,0,5,1
0.81,0.2655715263,0.0,3,3,0,3,0
4.349,0.6543463381,0.0,12,1,1,4,1
1.3,0.0246406571,0.0,0,3,5,1,1
2.88,0.6132785763,0.0,10,3,4,2,0
0.86,0.9609856263,0.0,3,3,3,4,1
2.27,0.7419575633,0.0,10,3,4,2,0
1.36,0.6351813826,0.0,9,2,1,5,0
0.54,0.3367556468,0.0,3,4,2,2,0
2.61,0.2354551677,0.0,9,1,5,4,1
1.74,0.5886379192,0.0,3,2,3,6,1
2.72,0.205338809,0.0,12,2,3,3,0
1.07,0.3203285421,0.0,4,4,1,1,0
1.6143,0.5968514716,0.0,3,1,1,5,0
1.36,0.4134154689,0.0,3,2,0,5,0
2.19,0.1204654346,0.0,11,4,4,2,0
1.13,0.5284052019,0.0,9,3,0,4,1
1.56,0.5612594114,0.0,9,2,0,2,0
3.81,0.424366872,0.0,12,1,1,3,1
1.49,0.1259411362,0.0,3,2,0,2,0
1.67,0.2217659138,0.0,3,1,0,5,0
0.29,0.0547570157,0.0,3,4,2,6,0
0.29,0.4380561259,0.0,3,4,2,1,0
1.6835,0.9472963723,0.0,3,1,1,2,0
2.55,0.6707734428,0.0,3,2,0,2,0
0.77,0.1478439425,0.0,9,4,2,5,0
1.28,0.128678987,0.0,3,2,0,6,0
0.71,0.1916495551,0.0,3,3,3,1,0
0.39,0.5393566051,0.0,3,4,3,2,0
6.51,0.1724845996,0.0,10,1,0,4,1
2.34,0.4572210814,0.0,7,1,1,3,0
0.94,0.3285420945,0.0,9,3,0,1,0
2.19,0.0082135524,0.0,9,2,1,2,1
1.83,0.2710472279,0.0,9,1,0,6,1
4.05,0.1423682409,0.0,10,2,2,5,1
1.92,0.0876112252,0.0,3,1,5,5,0
1.72,0.4681724846,0.0,12,2,0,1,0
0.46,0.8624229979,0.0,9,4,1,5,0
1.56,0.4736481862,0.0,10,4,3,3,0
1.05,0.4818617385,1258.0,9,3,4,3,0
1.87,0.9828884326,0.0,3,2,2,5,0
0.87,0.3230663929,0.0,3,3,0,1,0
3.32,0.8076659822,0.0,12,2,2,4,0
1.56,0.386036961,0.0,9,2,1,6,0
1.6,0.4188911704,0.0,9,1,0,1,0
2.63,0.1122518823,0.0,10,1,3,2,0
3.99,0.6981519507,0.0,10,2,1,2,0
0.35,0.0410677618,0.0,9,4,2,2,1
1.28,0.6899383984,0.0,10,4,5,5,0
1.28,0.3504449008,0.0,3,2,1,5,1
5.499,0.7310061602,0.0,10,1,5,2,0
2.64,0.5201916495,0.0,9,1,4,5,0
3.39,0.7748117728,0.0,10,3,2,2,0
1.83,0.5503080082,0.0,3,1,2,2,0
1.15,0.1451060917,0.0,11,3,2,3,1
0.78,0.2546201232,0.0,3,3,1,5,0
0.68,0.4517453799,0.0,9,4,2,3,0
3.39,0.2765229295,0.0,9,1,2,5,1
1.27,0.5475701574,0.0,4,4,5,1,1
0.39,0.6105407255,0.0,9,4,4,2,0
1.63,0.4407939767,0.0,9,2,0,6,0
1.8,0.8350444901,0.0,9,2,4,4,1
1.86,0.0793976728,0.0,9,4,1,5,1
1.05,0.6078028747,0.0,9,4,1,4,1
0.93,0.4709103354,5308.4899902,3,3,0,5,1
1.13,0.0985626283,0.0,6,4,2,3,0
1.73,0.4134154689,0.0,9,3,1,3,0
1.26,0.6132785763,0.0,9,4,1,3,0
1.89,0.3039014374,0.0,9,2,4,4,1
1.88,0.6926762491,0.0,9,2,2,3,0
0.55,0.3997262149,0.0,9,4,2,2,0
1.87,0.4818617385,1716.6799965,9,1,2,2,0
0.85,0.3969883641,0.0,3,3,0,5,1
1.83,0.2600958248,0.0,10,4,4,3,0
2.13,0.205338809,0.0,9,2,2,2,1
0.44,0.128678987,0.0,9,4,1,2,1
2.33,0.8295687885,0.0,9,2,3,5,0
2.18,0.8980150582,0.0,9,2,2,6,0
1.7,0.9117043121,0.0,2,3,1,2,1
1.98,0.7310061602,0.0,9,1,2,2,0
1.16,0.0848733744,0.0,9,3,0,6,1
0.39,0.3969883641,0.0,9,4,2,4,0
3.61,0.7036276523,0.0,10,1,0,5,0
1.349,0.7227926078,0.0,3,1,4,3,1
3.17,0.3531827515,0.0,0,4,1,3,1
1.72,0.9801505818,0.0,9,2,2,3,1
5.43,0.6160164271,0.0,10,1,2,3,0
3.104,0.1040383299,0.0,4,1,2,3,0
1.7,0.1861738535,0.0,10,4,3,4,0
3.56,0.2217659138,0.0,12,1,0,1,1
0.81,0.93908282,0.0,10,4,2,3,0
1.86,0.1697467488,0.0,9,2,0,6,0
1.84,0.3175906913,0.0,9,2,1,6,1
2.06,0.0876112252,0.0,12,3,2,1,1
1.95,0.0465434634,0.0,10,4,2,3,1
0.3,0.0328542094,0.0,9,4,1,5,0
1.26,0.219028063,0.0,3,1,2,1,0
1.16,0.090349076,0.0,4,4,0,2,0
7.199,0.0027378508,0.0,10,1,0,2,1
1.18,0.1615331964,0.0,10,4,0,6,1
1.13,0.038329911,0.0,10,4,3,3,0
1.5,0.2683093771,0.0,10,4,5,2,1
1.05,0.3039014374,0.0,9,3,1,4,0
2.55,0.3422313484,0.0,10,3,3,3,0
0.83,0.9609856263,0.0,10,4,0,4,1
2.72,0.4134154689,0.0,10,1,0,4,1
1.48,0.2245037645,0.0,3,1,3,1,0
4.27,0.900752909,0.0,10,2,1,5,1
1.36,0.1697467488,0.0,3,1,1,5,0
1.26,0.4736481862,0.0,3,2,2,4,0
1.81,0.0082135524,0.0,3,1,2,3,0
1.54,0.2710472279,0.0,7,3,3,4,1
1.43,0.1834360027,0.0,3,1,2,4,0
2.25,0.4353182752,0.0,10,2,1,2,0
0.46,0.7912388775,0.0,9,4,2,3,1
2.95,0.1834360027,0.0,12,2,4,4,1
3.34,0.0301163587,0.0,10,2,5,2,0
2.02,0.720054757,0.0,9,1,2,4,0
1.26,0.8542094456,1049.3599987,3,2,1,2,1
0.73,0.4873374401,0.0,9,4,1,3,0
0.73,0.8815879535,0.0,9,4,4,6,0
3.22,0.9801505818,836.69999695,10,1,1,5,1
2.55,0.772073922,0.0,10,3,4,3,1
3.19,0.2792607803,0.0,4,2,4,4,1
1.74,0.9034907597,0.0,3,2,2,5,0
5.236,0.9993155373,0.0,10,1,3,3,0
1.52,0.7967145791,0.0,3,2,2,6,0
0.53,0.2108145106,0.0,3,4,1,5,0
1.3,0.1642710472,0.0,3,2,1,1,0
1.52,0.167008898,8135.9099884,10,4,1,5,1
0.89,0.720054757,0.0,9,3,3,5,0
1.34,0.5065023956,0.0,9,2,2,6,1
1.35,0.1423682409,353.76999998,9,3,2,2,0
1.54,0.9445585216,0.0,11,4,5,1,1
1.03,0.7255304586,0.0,11,3,2,3,1
1.24,0.9911019849,0.0,9,3,0,2,0
2.0,0.977412731,0.0,3,1,2,4,0
1.49,0.6598220397,0.0,3,2,0,2,0
1.29,0.3394934976,395.44999981,10,4,0,4,1
1.59,0.4709103354,0.0,6,4,1,3,0
0.3,0.1259411362,0.0,3,4,0,2,0
1.27,0.2737850787,0.0,10,4,3,5,1
3.52,0.9555099247,0.0,10,3,0,5,1
0.45,0.8295687885,0.0,9,4,2,3,0
2.03,0.0930869268,0.0,3,1,2,3,0
4.38,0.0574948665,0.0,10,2,0,3,1
1.54,0.4024640657,0.0,9,3,2,5,1
1.68,0.4216290212,0.0,9,2,0,4,1
0.53,0.1560574949,0.0,9,4,3,2,0
1.96,0.0985626283,0.0,9,2,4,3,1
1.65,0.8268309377,0.0,9,2,0,2,1
2.08,0.5859000684,0.0,10,3,4,2,1
1.349,0.4599589322,0.0,3,1,2,3,0
0.74,0.1067761807,0.0,9,4,3,4,0
0.95,0.2984257358,0.0,9,3,2,4,1
1.73,0.8569472964,0.0,10,2,2,5,0
1.3,0.3696098563,0.0,9,2,0,2,0
1.41,0.7091033539,0.0,3,1,2,5,1
4.28,0.5722108145,0.0,10,2,2,3,0
1.1,0.038329911,0.0,9,3,0,3,1
3.12,0.0684462697,0.0,10,2,3,3,0
0.35,0.5448323066,0.0,3,4,0,2,0
6.3,0.8213552361,0.0,9,3,0,4,1
0.95,0.9883641342,2188.1736298,3,3,0,6,0
1.4,0.2902121834,0.0,3,1,1,2,0
3.04,0.7364818617,0.0,10,2,0,3,1
2.03,0.9993155373,0.0,9,1,2,5,0
2.96,0.0465434634,0.0,10,2,2,4,0
0.43,0.7008898015,0.0,2,4,2,4,0
1.36,0.2600958248,0.0,3,1,1,4,1
1.11,0.4325804244,0.0,7,4,0,4,1
1.75,0.501026694,0.0,9,2,3,3,0
1.98,0.5338809035,0.0,3,2,1,3,0
1.14,0.0273785079,0.0,9,4,2,2,1
1.11,0.2737850787,0.0,12,3,1,6,1
1.31,0.1697467488,0.0,9,3,2,3,1
1.31,0.4380561259,0.0,11,3,3,4,1
1.56,0.0876112252,0.0,10,3,1,5,0
2.19,0.1697467488,0.0,9,1,0,5,1
2.31,0.3586584531,0.0,9,2,2,4,1
0.41,0.2518822724,0.0,3,4,2,2,0
2.02,0.7446954141,0.0,9,1,3,4,0
3.26,0.1177275838,0.0,10,2,5,3,0
1.67,0.3422313484,0.0,9,2,1,3,0
1.52,0.5448323066,0.0,9,3,2,4,1
1.49,0.7036276523,0.0,12,4,2,2,1
1.69,0.0629705681,0.0,10,3,1,2,0
1.38,0.0273785079,0.0,3,2,2,5,1
0.38,0.6351813826,0.0,3,4,0,3,0
2.07,0.4380561259,0.0,10,4,5,4,1
1.67,0.1998631075,0.0,3,1,0,4,0
2.29,0.0438056126,0.0,3,2,0,3,0
3.82,0.3039014374,0.0,9,1,5,4,0
2.15,0.2135523614,0.0,11,3,3,1,0
1.15,0.7310061602,0.0,3,3,2,4,0
0.43,0.8459958932,0.0,2,4,2,3,0
3.83,0.0273785079,0.0,12,1,3,3,1
1.41,0.5366187543,0.0,9,4,2,3,1
1.17,0.5393566051,0.0,10,3,0,4,0
0.95,0.3668720055,0.0,9,3,0,1,0
1.3,0.167008898,0.0,9,3,2,1,0
2.22,0.5284052019,0.0,12,3,3,4,1
2.19,0.7255304586,0.0,9,2,2,5,0
1.89,0.8815879535,0.0,3,2,1,3,0
3.06,0.6269678302,0.0,10,2,2,3,0
1.04,0.9993155373,0.0,9,3,2,4,1
1.46,0.0985626283,0.0,9,2,3,5,1
0.81,0.2710472279,0.0,10,4,2,3,0
1.74,0.758384668,0.0,9,2,1,4,1
2.76,0.0219028063,0.0,10,3,2,5,0
1.37,0.4709103354,0.0,3,1,0,2,0
1.44,0.3394934976,0.0,3,2,1,1,1
4.56,0.3230663929,0.0,10,1,1,3,0
0.97,0.4928131417,0.0,3,3,1,2,0
0.31,0.0602327173,0.0,9,4,0,5,1
0.62,0.167008898,0.0,12,4,3,5,1
1.57,0.5776865161,496.28999996,3,1,2,6,0
3.86,0.1587953457,367.72999954,12,1,0,4,0
2.06,0.7255304586,0.0,7,2,2,5,1
1.97,0.8459958932,0.0,9,1,0,3,0
0.22,0.8323066393,0.0,3,4,2,2,1
2.54,0.5475701574,0.0,9,1,2,4,0
4.55,0.6105407255,0.0,10,1,4,3,0
0.41,0.3915126626,0.0,9,4,0,5,1
1.5,0.6160164271,5963.9399872,3,2,1,1,0
2.51,0.9691991786,0.0,12,3,0,2,1
1.09,0.1177275838,0.0,9,3,2,3,0
2.26,0.8405201916,0.0,12,3,1,2,1
0.45,0.3203285421,0.0,9,4,1,5,1
1.56,0.5859000684,0.0,3,2,4,5,0
0.79,0.2108145106,0.0,9,4,2,4,0
0.7,0.5776865161,5387.3699951,10,4,0,1,1
1.5,0.6461327858,0.0,3,4,1,2,1
1.06,0.6023271732,0.0,9,3,0,4,0
1.13,0.5065023956,0.0,9,3,3,2,0
0.51,0.1505817933,0.0,6,4,2,3,1
3.84,0.5804243669,0.0,10,2,0,2,1
2.048,0.6406570842,0.0,3,1,0,3,0
1.36,0.2655715263,0.0,3,1,2,5,0
1.37,0.8925393566,0.0,10,4,1,2,1
1.57,0.1615331964,0.0,3,2,2,1,0
0.98,0.0629705681,200.0,9,3,2,1,1
1.12,0.1204654346,0.0,10,4,0,5,1
2.58,0.0684462697,0.0,9,2,1,3,0
1.48,0.4462696783,0.0,3,2,2,2,0
0.76,0.4079397673,0.0,9,4,2,1,1
0.79,0.6488706365,0.0,3,3,2,5,0
1.5,0.5420944559,0.0,10,4,1,5,1
0.97,0.1642710472,0.0,9,3,3,6,0
0.5,0.1177275838,0.0,3,4,0,6,0
1.82,0.4517453799,0.0,9,2,1,4,1
0.68,0.5475701574,0.0,9,4,4,4,0
5.633,0.5174537988,0.0,10,1,4,3,1
2.04,0.4845995893,0.0,9,1,0,2,0
6.02,0.1314168378,0.0,10,2,1,1,1
1.13,0.5119780972,0.0,3,3,1,4,1
1.29,0.4490075291,0.0,12,3,4,5,1
1.87,0.0629705681,0.0,9,1,3,2,0
2.36,0.8076659822,0.0,12,3,3,2,1
1.98,0.9609856263,0.0,3,1,2,1,0
1.27,0.9828884326,0.0,3,3,0,4,0
3.33,0.7912388775,0.0,12,2,3,2,1
1.97,0.9993155373,0.0,3,1,2,6,0
2.048,0.5859000684,0.0,3,1,2,6,1
1.15,0.7693360712,2610.7999954,3,4,2,4,1
0.45,0.8350444901,0.0,3,4,2,5,1
0.88,0.9226557153,0.0,3,3,0,3,0
1.3,0.1916495551,0.0,9,3,3,3,0
2.06,0.6242299795,558.88818073,10,1,4,3,0
2.38,0.5229295003,0.0,9,1,0,5,1
1.3,0.2381930185,0.0,9,3,3,3,1
3.52,0.5366187543,0.0,12,2,5,3,1
2.5,0.8925393566,1654.2299986,10,3,5,3,1
0.38,0.720054757,0.0,3,4,0,3,0
1.67,0.3997262149,0.0,9,3,2,2,0
1.81,0.8761122519,0.0,9,2,4,2,0
3.0,0.6105407255,0.0,10,3,3,4,0
0.99,0.1505817933,0.0,2,4,1,2,1
1.11,0.1122518823,0.0,10,3,0,3,1
1.47,0.5092402464,0.0,3,3,3,4,0
1.54,0.3394934976,0.0,9,2,1,2,0
1.97,0.810403833,0.0,10,4,2,4,0
1.41,0.2080766598,0.0,3,1,1,4,0
4.98,0.7227926078,0.0,10,1,5,5,1
3.78,0.5941136208,0.0,10,1,0,3,1
0.44,0.2655715263,0.0,3,4,0,4,0
2.92,0.0958247775,0.0,10,1,2,2,0
3.3,0.7145790554,3337.6199951,10,2,2,3,1
1.18,0.4654346338,0.0,9,3,3,3,0
2.099,0.0793976728,0.0,11,1,1,4,1
0.88,0.9363449692,0.0,10,4,0,4,1
1.35,0.0246406571,0.0,3,1,2,3,0
3.05,0.5886379192,0.0,10,3,2,2,0
0.83,0.0821355236,0.0,11,4,3,3,1
1.33,0.9637234771,0.0,3,1,2,5,0
1.54,0.5941136208,0.0,4,4,5,5,1
3.01,0.34770705,0.0,10,3,4,4,0
1.05,0.3011635866,0.0,9,4,2,3,0
1.06,0.334017796,0.0,10,4,4,5,0
1.37,0.8596851472,0.0,3,1,1,5,0
2.74,0.1916495551,0.0,10,2,0,5,0
0.73,0.7693360712,0.0,9,4,4,5,1
0.97,0.7501711157,0.0,4,4,2,2,1
1.39,0.6735112936,0.0,3,1,5,4,1
0.74,0.8432580424,0.0,9,4,2,6,0
3.84,0.5448323066,0.0,10,2,2,4,1
1.88,0.0328542094,0.0,10,3,2,6,1
1.27,0.4161533196,0.0,9,3,0,4,1
3.39,0.501026694,0.0,10,3,0,2,0
0.35,0.3121149897,0.0,9,4,2,2,0
2.73,0.052019165,0.0,10,1,3,6,0
1.12,0.9472963723,0.0,10,3,0,4,0
1.33,0.372347707,0.0,3,2,0,5,1
1.67,0.6570841889,0.0,9,3,1,5,1
1.95,0.3969883641,0.0,10,4,3,3,0
5.59,0.3641341547,0.0,10,1,3,3,1
0.76,0.0739219713,0.0,3,3,3,5,0
2.01,0.0574948665,0.0,7,2,0,4,1
3.72,0.5037645448,0.0,10,2,1,4,1
1.51,0.5667351129,0.0,9,2,1,4,1
0.92,0.334017796,0.0,9,3,1,5,0
2.77,0.4435318275,0.0,3,2,3,5,0
1.85,0.848733744,0.0,3,2,2,2,0
1.58,0.2710472279,0.0,3,2,4,6,1
3.97,0.5338809035,0.0,10,2,1,1,1
0.99,0.2600958248,0.0,3,2,2,5,0
2.08,0.4982888433,0.0,10,3,2,6,1
1.42,0.1916495551,0.0,10,2,3,5,1
1.41,0.9336071184,0.0,9,3,1,3,0
1.15,0.4791238877,0.0,3,2,0,2,0
1.34,0.4462696783,0.0,3,2,1,3,0
2.64,0.3641341547,0.0,10,2,1,3,0
1.15,0.3531827515,0.0,3,2,1,1,0
1.85,0.8514715948,0.0,3,2,0,4,0
1.06,0.038329911,0.0,9,3,5,3,0
0.67,0.1560574949,0.0,9,4,2,5,0
4.62,0.5941136208,0.0,10,2,2,3,1
3.08,0.4517453799,0.0,12,2,5,1,1
0.31,0.8651608487,0.0,10,4,0,4,1
0.39,0.1889117043,0.0,9,4,0,4,0
1.57,0.1971252567,0.0,12,3,1,2,0
1.64,0.5065023956,0.0,9,2,3,6,1
0.62,0.9555099247,0.0,11,4,0,6,1
2.06,0.2655715263,0.0,10,2,2,3,0
1.25,0.386036961,0.0,3,2,2,4,0
3.14,0.7748117728,0.0,12,1,2,2,1
0.75,0.6598220397,0.0,3,3,1,3,0
0.39,0.8898015058,0.0,7,4,0,5,1
1.83,0.7310061602,0.0,3,1,4,3,0
1.59,0.59137577,0.0,9,3,0,6,1
1.3,0.8432580424,0.0,3,2,2,6,1
2.0,0.1642710472,0.0,9,2,2,5,0
4.63,0.3011635866,0.0,10,2,3,4,0
0.71,0.0930869268,0.0,3,4,0,3,0
2.35,0.038329911,0.0,10,3,0,4,0
3.0,0.8706365503,0.0,10,3,5,2,1
5.72,0.3887748118,0.0,10,1,1,3,1
2.34,0.3832991102,0.0,9,1,4,3,1
1.39,0.219028063,0.0,3,2,1,2,0
1.24,0.4955509925,0.0,9,4,0,4,0
2.98,0.5174537988,0.0,9,3,0,2,0
1.19,0.1971252567,0.0,9,4,0,5,0
2.048,0.6160164271,0.0,9,1,4,3,0
0.68,0.2737850787,200.0,10,4,0,4,0
1.549,0.6488706365,0.0,3,1,2,1,0
1.399,0.4106776181,0.0,3,1,1,5,1
2.16,0.5065023956,200.0,3,1,1,2,0
1.81,0.0328542094,0.0,9,1,0,1,1
0.43,0.4462696783,0.0,3,4,0,6,1
0.95,0.5366187543,0.0,4,4,0,5,1
1.71,0.7802874743,0.0,9,2,1,3,1
2.17,0.4380561259,0.0,10,2,0,3,1
1.64,0.9144421629,0.0,9,2,1,5,1
3.34,0.4435318275,353.79999971,5,3,3,4,1
2.47,0.4544832307,0.0,10,3,0,3,0
2.59,0.1806981519,0.0,11,3,1,3,1
0.46,0.6351813826,0.0,9,4,2,4,1
2.75,0.1861738535,0.0,10,1,2,4,1
1.8353,0.6379192334,0.0,3,1,2,2,0
1.87,0.0602327173,0.0,9,2,0,5,0
1.34,0.2409308693,0.0,3,2,0,2,0
3.0245,0.6160164271,0.0,3,1,1,3,0
3.11,0.9555099247,0.0,10,2,2,2,1
1.35,0.4845995893,0.0,9,3,2,3,0
1.16,0.9308692676,0.0,3,3,5,2,0
1.77,0.3449691992,0.0,3,1,3,5,0
0.99,0.6132785763,0.0,12,3,3,6,1
1.4,0.4900752909,0.0,10,4,1,3,1
3.68,0.1943874059,0.0,10,2,1,4,1
0.95,0.0985626283,0.0,3,4,2,1,1
1.1,0.8240930869,0.0,9,3,1,6,1
2.09,0.3066392882,0.0,10,4,3,3,1
0.41,0.1478439425,0.0,3,4,3,5,0
1.75,0.372347707,0.0,10,2,0,3,1
1.82,0.5475701574,0.0,9,2,2,3,0
2.99,0.4599589322,0.0,10,2,0,5,0
2.7,0.7282683094,0.0,3,1,3,6,0
2.74,0.4188911704,0.0,9,2,1,3,0
1.74,0.219028063,0.0,9,2,0,5,0
2.1,0.5612594114,0.0,4,3,5,1,1
0.71,0.5393566051,0.0,3,4,0,4,0
2.98,0.1752224504,0.0,10,2,2,5,1
0.51,0.1998631075,0.0,3,4,1,3,0
3.7,0.5311430527,0.0,10,2,0,3,1
1.38,0.9883641342,0.0,3,2,1,1,0
1.5,0.1752224504,0.0,3,2,2,3,0
1.41,0.0684462697,0.0,10,3,2,3,0
2.33,0.2929500342,0.0,3,1,3,5,0
2.12,0.6680355921,0.0,7,2,2,1,1
0.75,0.5831622177,0.0,3,3,3,5,0
0.85,0.3750855578,0.0,3,3,2,4,0
1.49,0.9993155373,0.0,9,2,1,2,0
1.59,0.0492813142,0.0,10,4,2,2,1
3.97,0.5585215606,2588.5099945,10,2,3,5,1
3.15,0.2491444216,353.76999998,10,3,4,3,0
5.17,0.2381930185,0.0,10,2,5,4,0
1.45,0.1095140315,0.0,10,4,2,3,1
2.77,0.7611225188,0.0,10,3,5,4,1
1.17,0.8706365503,0.0,3,3,1,5,0
3.47,0.1943874059,0.0,10,1,3,6,0
4.63,0.1232032854,0.0,10,1,3,3,0
1.34,0.9363449692,0.0,9,3,2,3,1
1.54,0.8459958932,0.0,3,2,3,2,0
4.37,0.5585215606,516.12000275,10,1,2,5,1
2.02,0.0793976728,0.0,3,1,0,1,1
0.73,0.1943874059,0.0,9,4,1,3,1
4.31,0.1204654346,0.0,10,1,4,3,1
5.12,0.848733744,0.0,10,2,2,2,1
1.95,0.2162902122,800.80999947,4,2,1,2,1
1.11,0.1533196441,0.0,10,3,2,6,1
0.31,0.6351813826,0.0,3,4,2,6,0
1.24,0.2436687201,0.0,3,1,3,6,0
1.85,0.6789869952,0.0,9,2,3,4,1
1.26,0.4106776181,0.0,9,2,2,4,0
0.91,0.3121149897,0.0,9,4,0,4,1
1.55,0.7173169062,390.0,10,3,5,3,0
1.27,0.1971252567,0.0,12,3,2,5,0
2.35,0.3285420945,0.0,4,3,1,3,1
3.3,0.6954140999,0.0,11,2,4,3,1
1.01,0.9582477755,0.0,10,4,2,4,0
1.5,0.6214921287,0.0,3,2,0,3,1
0.41,0.2436687201,0.0,3,4,0,5,0
1.84,0.2847364819,0.0,10,4,2,3,0
1.33,0.8268309377,0.0,10,4,1,1,1
0.89,0.34770705,0.0,9,3,2,2,0
2.43,0.7693360712,0.0,9,1,1,6,0
1.4,0.9664613279,0.0,12,3,1,5,0
1.48,0.4161533196,0.0,3,2,0,5,0
0.95,0.3312799452,0.0,9,4,0,3,0
1.12,0.6680355921,0.0,9,3,1,5,0
1.15,0.5420944558,0.0,3,3,2,3,0
0.82,0.0848733744,0.0,3,3,0,2,0
0.65,0.3915126626,0.0,3,4,0,3,0
2.38,0.5338809035,0.0,10,2,0,4,1
2.16,0.424366872,0.0,9,2,2,4,0
0.59,0.0328542094,0.0,10,4,0,3,1
0.55,0.1834360027,0.0,6,4,2,3,1
1.17,0.0301163587,0.0,3,3,2,4,1
1.77,0.7693360712,0.0,9,2,0,3,0
1.66,0.7118412046,6356.9199982,10,4,5,4,0
0.72,0.8596851472,0.0,3,4,3,3,0
0.65,0.0301163587,0.0,3,3,0,2,1
1.96,0.6324435318,0.0,9,1,2,4,0
2.599,0.3942505133,0.0,9,1,3,5,0
0.47,0.2080766598,0.0,9,4,1,5,0
3.68,0.7775496235,0.0,10,1,1,6,1
0.46,0.6078028747,0.0,9,4,0,3,0
1.01,0.1971252567,0.0,4,4,0,5,1
0.75,0.4572210814,0.0,3,3,1,4,0
1.57,0.6762491444,0.0,9,2,2,2,0
1.58,0.1615331964,0.0,9,1,1,2,1
2.9,0.8459958932,0.0,9,1,0,2,0
1.19,0.5037645448,0.0,9,3,3,2,0
2.81,0.038329911,0.0,10,3,5,2,0
1.26,0.9144421629,0.0,9,4,1,3,0
2.38,0.1724845996,0.0,9,1,2,2,0
1.75,0.052019165,0.0,12,1,4,2,0
1.71,0.4216290212,0.0,9,2,0,2,0
1.14,0.4955509925,0.0,9,3,2,5,0
3.23,0.0355920602,0.0,11,3,1,3,1
1.53,0.1834360027,0.0,3,1,4,4,1
1.36,0.6625598905,0.0,3,2,0,5,0
0.38,0.8925393566,0.0,9,4,2,4,1
0.86,0.5092402464,0.0,9,3,1,4,1
1.22,0.6652977413,0.0,6,4,1,5,1
1.57,0.4736481862,0.0,9,2,2,3,1
1.42,0.1806981519,0.0,3,2,2,2,0
0.43,0.4654346338,2715.7199993,9,4,0,6,1
1.36,0.9993155373,0.0,3,2,2,4,0
1.6,0.8049281314,0.0,9,3,2,3,0
0.29,0.4873374401,0.0,7,4,1,2,1
1.66,0.6926762491,0.0,3,2,2,3,0
1.39,0.6981519507,0.0,9,3,0,2,1
5.27,0.8131416838,0.0,10,1,3,4,0
1.38,0.4435318275,0.0,10,4,0,2,1
1.31,0.8049281314,0.0,3,2,0,6,0
0.5,0.6269678302,0.0,3,4,0,1,0
0.9,0.2491444216,0.0,9,3,0,4,0
0.55,0.3969883641,0.0,2,4,5,5,1
3.81,0.1642710472,0.0,12,1,0,3,1
2.44,0.5776865161,0.0,9,1,0,1,0
0.77,0.0958247775,0.0,3,4,1,1,0
1.28,0.6078028747,0.0,3,3,0,6,0
2.13,0.2491444216,0.0,10,3,1,4,1
0.48,0.0164271047,0.0,9,4,2,1,0
1.19,0.6735112936,0.0,10,4,0,3,0
7.15,0.3093771389,0.0,10,1,4,6,1
1.78,0.052019165,0.0,9,2,2,2,0
1.96,0.0876112252,0.0,9,1,1,3,1
1.66,0.0657084189,0.0,4,3,2,5,1
1.05,0.8624229979,0.0,3,2,0,5,0
4.44,0.4572210814,0.0,10,1,4,2,0
1.23,0.0574948665,0.0,3,2,1,4,1
0.72,0.9117043121,0.0,3,4,0,5,0
2.56,0.5256673511,353.76999998,9,2,1,5,0
0.53,0.2026009582,0.0,9,4,3,3,0
3.59,0.2683093771,0.0,10,3,3,3,1
1.86,0.4052019165,0.0,3,2,4,4,0
0.46,0.0410677618,0.0,3,4,0,2,0
0.91,0.0410677618,0.0,3,3,0,4,0
2.67,0.6872005476,0.0,9,1,1,6,1
0.29,0.3422313484,0.0,10,4,0,3,0
2.0,0.8432580424,0.0,3,2,0,4,1
1.77,0.4462696783,0.0,9,1,0,6,1
4.71,0.2518822724,0.0,10,1,2,4,1
0.79,0.205338809,0.0,9,4,2,3,0
2.96,0.5366187543,0.0,11,2,3,3,0
2.93,0.6488706365,0.0,9,1,1,1,1
2.29,0.1861738535,0.0,4,3,0,5,1
1.08,0.8405201916,0.0,9,3,2,4,1
0.44,0.2162902122,0.0,3,4,4,5,1
1.14,0.4900752909,6423.5699921,9,3,2,2,0
0.8,0.2902121834,0.0,3,4,0,2,0
1.55,0.2984257358,0.0,9,2,5,4,0
2.7,0.643394935,0.0,10,1,2,4,0
2.249,0.0492813142,0.0,9,1,1,4,0
1.27,0.1368925394,0.0,3,1,2,4,0
1.5,0.3641341547,0.0,3,1,4,4,0
2.74,0.2354551677,0.0,4,2,0,2,0
1.93,0.5284052019,0.0,10,4,2,2,0
0.31,0.038329911,0.0,3,4,2,4,0
3.84,0.9034907598,0.0,8,2,2,2,1
1.08,0.0355920602,0.0,3,3,0,2,0
1.16,0.5667351129,0.0,10,4,2,2,1
5.01,0.3093771389,0.0,10,2,3,5,1
4.17,0.6680355921,0.0,10,2,4,2,0
0.73,0.090349076,0.0,3,4,2,3,0
3.65,0.8569472964,0.0,10,3,2,2,0
0.87,0.0328542094,0.0,9,3,3,4,0
2.36,0.7501711157,0.0,10,3,2,3,1
1.4,0.7802874743,0.0,9,3,1,5,1
0.79,0.3641341547,0.0,9,4,1,5,1
2.12,0.3504449008,0.0,10,3,4,5,0
2.72,0.2710472279,0.0,9,1,0,2,1
4.48,0.1724845996,0.0,10,1,5,3,1
3.4,0.5256673511,0.0,10,2,2,3,1
1.37,0.6707734428,0.0,9,2,4,3,0
